"Crosshead ";"Load ";"Time "
"mm";"kN";"sec"
"0,000966389961831737";"-0,0137700510025024";"0,133000001311302"
"0,00188191734196153";"-0,0137920427322388";"0,232999995350838"
"0,00289916988549521";"-0,0136164064407349";"0,333000004291534"
"0,0040690106288821";"-0,0129458627700806";"0,43299999833107"
"0,00559488944418263";"-0,011504322052002";"0,532999992370605"
"0,00722249387763441";"-0,00985750961303711";"0,633000016212463"
"0,00885009831108619";"-0,00794986534118652";"0,732999980449677"
"0,0104777018350433";"-0,00630600214004517";"0,833000004291534"
"0,0120544436867931";"-0,00446068143844604";"0,933000028133392"
"0,0137329107019468";"-0,00287050437927246";"1,03299999237061"
"0,0154113768076058";"-0,000945716917514801";"1,13300001621246"
"0,0170389812410576";"0,000601706683635712";"1,23300004005432"
"0,0187174482562114";"0,00236759090423584";"1,33299994468689"
"0,0203959152713651";"0,00411201047897339";"1,43299996852875"
"0,0220743822865188";"0,0059224534034729";"1,53299999237061"
"0,0237528493016725";"0,0075908989906311";"1,63300001621246"
"0,0254313163168263";"0,00935008811950684";"1,73300004005432"
"0,027058920750278";"0,0110010461807251";"1,83299994468689"
"0,0286865233647404";"0,0127345314025879";"1,93299996852875"
"0,0302632652164903";"0,0143159475326538";"2,03299999237061"
"0,0318908714689314";"0,0157900676727295";"2,13299989700317"
"0,0334676115016919";"0,0175416011810303";"2,23300004005432"
"0,0350952141161542";"0,0191768474578857";"2,33299994468689"
"0,0367736829502974";"0,0208963279724121";"2,43300008773804"
"0,0384521481464617";"0,0224965305328369";"2,53299999237061"
"0,0401814795623068";"0,0242636737823486";"2,63299989700317"
"0,0419108073401731";"0,0259658966064453";"2,73300004005432"
"0,0435892761743162";"0,027635986328125";"2,83299994468689"
"0,0452677413704805";"0,0293662548065186";"2,93300008773804"
"0,0469462102046236";"0,0311297969818115";"3,03299999237061"
"0,0486755379824899";"0,0327867774963379";"3,13299989700317"
"0,0503031442349311";"0,0344620208740234";"3,23300004005432"
"0,0519307468493935";"0,0360559730529785";"3,33299994468689"
"0,0535583494638558";"0,0375511360168457";"3,43300008773804"
"0,055185955716297";"0,0391823616027832";"3,53299999237061"
"0,0568135583307594";"0,0407281646728516";"3,63299989700317"
"0,0584411645832006";"0,0423162422180176";"3,73300004005432"
"0,060068767197663";"0,0438836212158203";"3,83299994468689"
"0,0616963734501041";"0,0454353866577148";"3,93300008773804"
"0,0633748422842473";"0,0470781059265137";"4,03299999237061"
"0,0650533038424328";"0,0486263008117676";"4,13299989700317"
"0,0667317726765759";"0,0503647613525391";"4,23299980163574"
"0,0684102415107191";"0,0519859275817871";"4,33300018310547"
"0,0700887030689046";"0,0536442413330078";"4,43300008773804"
"0,0717671719030477";"0,055225959777832";"4,53299999237061"
"0,0734456407371908";"0,0568984222412109";"4,63299989700317"
"0,0750732433516532";"0,0583607978820801";"4,73299980163574"
"0,0767008459661156";"0,0599418601989746";"4,83300018310547"
"0,0783284558565356";"0,0615129432678223";"4,93300008773804"
"0,079956058470998";"0,0630455474853516";"5,03299999237061"
"0,0815836610854603";"0,0644674682617188";"5,13299989700317"
"0,0832112636999227";"0,0661425094604492";"5,23299980163574"
"0,0848897325340658";"0,0676647796630859";"5,33300018310547"
"0,0866190603119321";"0,0693563232421875";"5,43300008773804"
"0,0883483880897984";"0,0709853134155273";"5,53299999237061"
"0,0900268569239415";"0,0726288452148438";"5,63299989700317"
"0,0917561847018078";"0,0742831726074219";"5,73299980163574"
"0,0934346535359509";"0,0757966842651367";"5,83300018310547"
"0,0951131223700941";"0,0773528823852539";"5,93300008773804"
"0,0967407249845564";"0,0788435516357422";"6,03299999237061"
"0,0983683275990188";"0,0804106750488281";"6,13299989700317"
"0,099945071269758";"0,0818622665405273";"6,23299980163574"
"0,10157267388422";"0,0834034576416016";"6,33300018310547"
"0,103200276498683";"0,084988151550293";"6,43300008773804"
"0,104827886389103";"0,0864637145996094";"6,53299999237061"
"0,106455489003565";"0,0880433731079102";"6,63299989700317"
"0,108083091618028";"0,0893971405029297";"6,73299980163574"
"0,109761560452171";"0,0909927673339844";"6,83300018310547"
"0,111440029286314";"0,0925214385986328";"6,93300008773804"
"0,113118490844499";"0,0940615768432617";"7,03299999237061"
"0,114847818622366";"0,09565771484375";"7,13299989700317"
"0,116526287456509";"0,0971856994628906";"7,23299980163574"
"0,118204756290652";"0,0988308181762695";"7,33300018310547"
"0,119883225124795";"0,100292045593262";"7,43300008773804"
"0,121561686682981";"0,101868934631348";"7,53299999237061"
"0,1231892965734";"0,103373916625977";"7,63299989700317"
"0,12476604024414";"0,10475609588623";"7,73299980163574"
"0,126393642858602";"0,106219245910645";"7,83300018310547"
"0,128072104416788";"0,107707878112793";"7,93300008773804"
"0,129750565974973";"0,109273040771484";"8,03299999237061"
"0,131479901028797";"0,110915885925293";"8,13300037384033"
"0,133158362586983";"0,112483978271484";"8,23299980163574"
"0,134836838697083";"0,113997032165527";"8,33300018310547"
"0,136515300255269";"0,115401405334473";"8,43299961090088"
"0,138244635309093";"0,117003494262695";"8,53299999237061"
"0,139923096867278";"0,118622406005859";"8,63300037384033"
"0,141601572977379";"0,120134826660156";"8,73299980163574"
"0,143229175591841";"0,121730880737305";"8,83300018310547"
"0,144856778206304";"0,12306502532959";"8,93299961090088"
"0,146484380820766";"0,124489288330078";"9,03299999237061"
"0,148111983435228";"0,125911392211914";"9,13300037384033"
"0,149739586049691";"0,127396270751953";"9,23299980163574"
"0,151367188664153";"0,128925659179688";"9,33300018310547"
"0,152994791278616";"0,130417922973633";"9,43299961090088"
"0,154673267388716";"0,131897155761719";"9,53299999237061"
"0,156402587890625";"0,133480895996094";"9,63300037384033"
"0,158081064000726";"0,135094329833984";"9,73299980163574"
"0,159810384502634";"0,13653840637207";"9,83300018310547"
"0,161488860612735";"0,138081481933594";"9,93299961090088"
"0,163218181114644";"0,139626800537109";"10,0329999923706"
"0,164896657224745";"0,141182861328125";"10,1330003738403"
"0,166524259839207";"0,142615386962891";"10,2329998016357"
"0,168151862453669";"0,144056579589844";"10,3330001831055"
"0,169779465068132";"0,14552619934082";"10,4329996109009"
"0,171407067682594";"0,146975494384766";"10,5329999923706"
"0,173034670297056";"0,148496765136719";"10,6330003738403"
"0,174662272911519";"0,14994108581543";"10,7329998016357"
"0,176289875525981";"0,151341934204102";"10,8330001831055"
"0,177968351636082";"0,1529755859375";"10,9329996109009"
"0,179595954250544";"0,154368957519531";"11,0329999923706"
"0,181325274752453";"0,155949722290039";"11,1330003738403"
"0,183003750862554";"0,157391326904297";"11,2329998016357"
