Crosshead ;Load ;Time 
mm;kN;sec
0.00096639;0.015637862;0.125
0.001678467;0.015792345;0.224999994
0.002492269;0.015988118;0.324999988
0.003712972;0.01698876;0.425000012
0.005340577;0.01847213;0.524999976
0.007019043;0.020414867;0.625
0.008748372;0.022037825;0.725000024
0.010375977;0.023786591;0.824999988
0.012003581;0.02539851;0.925000012
0.013682048;0.027023916;1.024999976
0.015258789;0.028739325;1.125
0.016937256;0.030218506;1.225000024
0.018564861;0.032012577;1.325000048
0.020243328;0.033419979;1.424999952
0.021921795;0.035131641;1.524999976
0.023549399;0.036584747;1.625
0.025278729;0.038407269;1.725000024
0.027008058;0.039973263;1.825000048
0.028686523;0.041652229;1.924999952
0.03036499;0.043234386;2.025000095
0.032043459;0.044900612;2.125
0.033671062;0.046283321;2.224999905
0.035298668;0.047885567;2.325000048
0.036926271;0.04941169;2.424999952
0.038503011;0.05084412;2.525000095
0.040130617;0.0522971;2.625
0.04175822;0.05389719;2.724999905
0.043385826;0.055398338;2.825000048
0.045013428;0.056911945;2.924999952
0.046691897;0.05850803;3.025000095
0.0483195;0.059975216;3.125
0.049997965;0.061497646;3.224999905
0.051676434;0.06306311;3.325000048
0.053354899;0.064629997;3.424999952
0.055033368;0.066120323;3.525000095
0.056711833;0.067789185;3.625
0.058390302;0.069235405;3.724999905
0.060017905;0.070777237;3.825000048
0.061594648;0.072215698;3.924999952
0.063222251;0.073830017;4.025000095
0.064849854;0.075219826;4.125
0.066477456;0.076792915;4.224999905
0.068155925;0.078210571;4.324999809
0.069834394;0.079892159;4.425000191
0.071512863;0.081324974;4.525000095
0.073191324;0.082896179;4.625
0.074869793;0.084403915;4.724999905
0.076599121;0.085994286;4.824999809
0.07827759;0.087439262;4.925000191
0.079956058;0.088984093;5.025000095
0.08163452;0.090580688;5.125
0.08326213;0.092019478;5.224999905
0.084889733;0.09342968;5.324999809
0.086517335;0.094944031;5.425000191
0.088144938;0.096409927;5.525000095
0.089772548;0.097832916;5.625
0.09140015;0.099346092;5.724999905
0.093078619;0.100858871;5.824999809
0.094757081;0.102441505;5.925000191
0.096435549;0.103916153;6.025000095
0.098164877;0.105439308;6.125
0.09979248;0.10698333;6.224999905
0.101521815;0.108558083;6.324999809
0.103149418;0.110090294;6.425000191
0.104827886;0.111627029;6.525000095
0.106455489;0.1130653;6.625
0.108083092;0.11444886;6.724999905
0.109659835;0.115946396;6.824999809
0.111287438;0.117385178;6.925000191
0.112915041;0.118678391;7.025000095
0.114542643;0.120248688;7.125
0.116221112;0.121681496;7.224999905
0.117899581;0.123275154;7.324999809
0.11957805;0.12494664;7.425000191
0.121307377;0.126156326;7.525000095
0.123036705;0.12776252;7.625
0.124664308;0.129185074;7.724999905
0.126342784;0.130742126;7.824999809
0.128021245;0.131967484;7.925000191
0.129597989;0.133713837;8.024999619
0.131225592;0.134963821;8.125
0.132853194;0.136546783;8.225000381
0.134480797;0.137831009;8.324999809
0.136159259;0.139426849;8.425000191
0.137837735;0.140849472;8.524999619
0.139516196;0.1424702;8.625
0.141194672;0.143871445;8.725000381
0.142923993;0.145419464;8.824999809
0.144653328;0.146914368;8.925000191
0.146331789;0.148377029;9.024999619
0.148010251;0.14993866;9.125
0.149688727;0.151325119;9.225000381
0.151367189;0.152869171;9.324999809
0.152994791;0.154235504;9.425000191
0.154571535;0.15571965;9.524999619
0.156199138;0.156987198;9.625
0.157775881;0.158428268;9.725000381
0.159403484;0.159668686;9.824999809
0.16108196;0.16129332;9.925000191
0.162760422;0.162574844;10.02499962
0.164489757;0.164198715;10.125
0.166168218;0.165562195;10.22500038
0.167897553;0.167235184;10.32499981
0.169626874;0.168719162;10.42500019
0.17130535;0.170297195;10.52499962
0.172983811;0.171605133;10.625
0.174662273;0.173145569;10.72500038
0.176289876;0.17452977;10.82499981
0.177917478;0.175905075;10.92500019
0.179545095;0.17733255;11.02499962
0.181121824;0.178755066;11.125
0.182800301;0.180135483;11.22500038
0.184478762;0.181719055;11.32499981
0.186208097;0.183050323;11.42500019
0.187886559;0.184528809;11.52499962
0.189615894;0.185997192;11.625
0.191345214;0.18757048;11.72500038
0.19302369;0.189029175;11.82499981
0.194702152;0.190444412;11.92500019
0.196380613;0.191787842;12.02499962
0.198008231;0.193333038;12.125
0.199635833;0.194592545;12.22500038
0.201263436;0.19597171;12.32499981
0.202891038;0.197474106;12.42500019
0.204518641;0.198799164;12.52499962
0.206197103;0.20016803;12.625
0.207875579;0.201645172;12.72500038
0.209503181;0.203004318;12.82499981
0.211181643;0.204368286;12.92500019
0.212910978;0.205969208;13.02499962
0.21458944;0.207308838;13.125
0.216318775;0.20885582;13.22500038
0.217997236;0.210268387;13.32499981
0.219675712;0.211689529;13.42500019
0.221303315;0.213044876;13.52499962
0.222930918;0.214483505;13.625
0.224609379;0.2158172;13.72500038
0.226236982;0.217200684;13.82499981
0.227915458;0.218529266;13.92500019
0.22954306;0.219940414;14.02499962
0.231221522;0.221382629;14.125
0.232899984;0.222813614;14.22500038
0.234629319;0.224134048;14.32499981
0.23630778;0.225690369;14.42500019
0.238037115;0.227061096;14.52499962
0.239664718;0.22848967;14.625
0.241343194;0.229751862;14.72500038
0.243021655;0.23120871;14.82499981
0.244700117;0.232607224;14.92500019
0.246276875;0.233947922;15.02499962
0.247904478;0.235308136;15.125
0.24953208;0.236581223;15.22500038
0.25110881;0.237972092;15.32499981
0.252736412;0.239320831;15.42500019
0.254414888;0.240741684;15.52499962
0.256093335;0.242171753;15.625
0.257822685;0.24359523;15.72500038
0.259501132;0.245054413;15.82499981
0.261230482;0.246398239;15.92500019
0.262908929;0.247847;16.02499962
0.264638278;0.249209732;16.125
0.266316725;0.250672455;16.22500038
0.267944357;0.251963989;16.32500076
0.26957196;0.253274261;16.42499924
0.271199562;0.254660202;16.52499962
0.272827165;0.256037445;16.625
0.274454767;0.25731604;16.72500038
0.27608237;0.258712372;16.82500076
0.277709973;0.260028412;16.92499924
0.279439293;0.261474182;17.02499962
0.281117769;0.26290979;17.125
0.282796245;0.26429483;17.22500038
0.284525566;0.265664673;17.32500076
0.286204042;0.267096222;17.42499924
0.287933362;0.268520325;17.52499962
0.289560965;0.269881195;17.625
0.291239441;0.271273132;17.72500038
0.292867044;0.272593994;17.82500076
0.294494646;0.273845154;17.92499924
0.296071375;0.2751427;18.02499962
0.297698978;0.276574677;18.125
0.299377454;0.277882233;18.22500038
0.30105593;0.279275543;18.32500076
0.302734377;0.280635651;18.42499924
0.304412853;0.281978912;18.52499962
0.30609133;0.283359558;18.625
0.307769777;0.284743622;18.72500038
0.309448253;0.286132355;18.82500076
0.311126729;0.287423462;18.92499924
0.312805176;0.288780884;19.02499962
0.314483652;0.290153564;19.125
0.316111255;0.291487854;19.22500038
0.317738857;0.29286496;19.32500076
0.31936646;0.29414093;19.42499924
0.320994062;0.295361389;19.52499962
0.322621665;0.296733582;19.625
0.324300141;0.298007507;19.72500038
0.325978617;0.29934317;19.82500076
0.327657064;0.300759552;19.92499924
0.329386414;0.302116241;20.02499962
0.331115734;0.303473541;20.125
0.332845055;0.304881012;20.22500038
0.334574404;0.306346344;20.32500076
0.336202007;0.307607147;20.42499924
0.337880454;0.308904633;20.52499962
0.339508057;0.310266785;20.625
0.341135659;0.311521576;20.72500038
0.342763262;0.312836761;20.82500076
0.344390864;0.314107697;20.92499924
0.346018496;0.315454254;21.02499962
0.347696943;0.316757294;21.125
0.349375419;0.318049805;21.22500038
0.35110474;0.319508545;21.32500076
0.352783216;0.320730743;21.42499924
0.354512536;0.322104797;21.52499962
0.356191013;0.323521698;21.625
0.357869489;0.324747681;21.72500038
0.359547936;0.326068573;21.82500076
0.361175538;0.327369354;21.92499924
0.362803141;0.328566772;22.02499962
0.364430744;0.329933594;22.125
0.366058346;0.331149567;22.22500038
0.367685978;0.332459045;22.32500076
0.36931358;0.333646973;22.42499924
0.371042901;0.334902222;22.52499962
0.372721377;0.336335327;22.625
0.374450698;0.337636536;22.72500038
0.376180018;0.338892548;22.82500076
0.377909339;0.340271759;22.92499924
0.379587815;0.341653961;23.02499962
0.381266291;0.34292157;23.125
0.382944767;0.344185272;23.22500038
0.38457237;0.345542969;23.32500076
0.386199972;0.346799652;23.42499924
0.387827575;0.348085327;23.52499962
0.389506022;0.3493125;23.625
0.391133624;0.350615051;23.72500038
0.392862974;0.352014282;23.82500076
0.394541421;0.353335205;23.92499924
0.396219897;0.354664307;24.02499962
0.397949218;0.355989319;24.125
0.399627694;0.357212494;24.22500038
0.401357014;0.358597839;24.32500076
0.40303549;0.359817108;24.42499924
0.404713966;0.361135437;24.52499962
0.406341569;0.362329498;24.625
0.407969172;0.363723755;24.72500038
0.409596774;0.3648526;24.82500076
0.411173503;0.366073486;24.92499924
0.412801106;0.367343079;25.02499962
0.414428709;0.368558777;25.125
0.416107185;0.369837982;25.22500038
0.417785661;0.371164276;25.32500076
0.419464137;0.372433807;25.42499924
0.421193457;0.373743378;25.52499962
0.422871904;0.375083008;25.625
0.424550381;0.376363281;25.72500038
0.426228857;0.377667328;25.82500076
0.427907333;0.378963043;25.92499924
0.429534935;0.380237122;26.02499962
0.431162538;0.381472992;26.125
0.432840985;0.382752686;26.22500038
0.434417743;0.384008606;26.32500076
0.436045346;0.385127686;26.42499924
0.437672948;0.386465546;26.52499962
0.439351425;0.387701874;26.625
0.440979027;0.388997772;26.72500038
0.442708348;0.390227478;26.82500076
0.444437668;0.391675171;26.92499924
0.446116144;0.392948853;27.02499962
0.44779462;0.394276154;27.125
0.449473067;0.39554715;27.22500038
0.45110067;0.396811127;27.32500076
0.452779146;0.398103027;27.42499924
0.454406749;0.399278778;27.52499962
0.455983478;0.400600433;27.625
0.457661954;0.401815155;27.72500038
0.459289557;0.403021729;27.82500076
0.460917159;0.404341522;27.92499924
0.462493917;0.405548798;28.02499962
0.464172364;0.406856262;28.125
0.465850841;0.408026123;28.22500038
0.467580161;0.409415466;28.32500076
0.469258637;0.410781189;28.42499924
0.470987958;0.41207135;28.52499962
0.472666434;0.413423767;28.625
0.474294036;0.414701019;28.72500038
0.475972513;0.415942566;28.82500076
0.47765096;0.417256439;28.92499924
0.479278591;0.418478394;29.02499962
0.480906194;0.419708344;29.125
0.482533796;0.420920776;29.22500038
0.484161399;0.422192627;29.32500076
0.485839846;0.423517761;29.42499924
0.487569196;0.424747101;29.52499962
0.489247672;0.426074005;29.625
0.490926148;0.427451843;29.72500038
0.492655439;0.428746124;29.82500076
0.494384789;0.430145538;29.92499924
0.496063265;0.431419281;30.02499962
0.497741741;0.432663025;30.125
0.499369344;0.433942474;30.22500038
0.500996946;0.435203674;30.32500076
0.502624549;0.43639389;30.42499924
0.504252152;0.43763382;30.52499962
0.505879754;0.438873932;30.625
0.507558172;0.440106812;30.72500038
0.509185833;0.441368591;30.82500076
0.510864251;0.442673187;30.92499924
0.5125936;0.443909637;31.02499962
0.51432295;0.445316925;31.125
0.516052241;0.446615784;31.22500038
0.517730718;0.447933838;31.32500076
0.519409194;0.449208984;31.42499924
0.52108767;0.450511963;31.52499962
0.522715272;0.451716492;31.625
0.524342875;0.452896606;31.72500038
0.525919604;0.454111542;31.82500076
0.527547207;0.455343872;31.92499924
0.529123936;0.456571777;32.02500153
0.530802412;0.457712494;32.125
0.532430015;0.45903772;32.22499847
0.534159364;0.460253296;32.32500076
0.53583784;0.461636688;32.42499924
0.537516316;0.462816071;32.52500153
0.539194734;0.464104767;32.625
0.54087321;0.465278564;32.72499847
0.542551687;0.466665833;32.82500076
0.544230163;0.467861206;32.92499924
0.545908639;0.46913623;33.02500153
0.547536241;0.470429443;33.125
0.549163844;0.47165686;33.22499847
0.55084232;0.472948669;33.32500076
0.552419049;0.474064209;33.42499924
0.554097525;0.475233032;33.52500153
0.555725128;0.476541382;33.625
0.557454419;0.477781982;33.72499847
0.559132895;0.479112579;33.82500076
0.560862245;0.480434204;33.92499924
0.562540721;0.481686951;34.02500153
0.564219197;0.482941772;34.125
0.565897615;0.484208801;34.22499847
0.567525218;0.485373932;34.32500076
0.569203694;0.486699585;34.42499924
0.570831296;0.48787619;34.52500153
0.572458899;0.489037842;34.625
0.574086502;0.490242432;34.72499847
0.575764978;0.491431366;34.82500076
0.57739258;0.492708313;34.92499924
0.579020183;0.49389801;35.02500153
0.580698659;0.495229584;35.125
0.582377135;0.496505219;35.22499847
0.584106485;0.497829559;35.32500076
0.585835776;0.499142914;35.42499924
0.587565126;0.500385712;35.52500153
0.589243602;0.501623871;35.625
0.590871205;0.502864929;35.72499847
0.592498807;0.504134827;35.82500076
0.59412641;0.505397308;35.92499924
0.595754012;0.506458893;36.02500153
0.597381615;0.507709045;36.125
0.599009218;0.508957794;36.22499847
0.60063682;0.510144775;36.32500076
0.602315296;0.511347321;36.42499924
0.603993773;0.512704651;36.52500153
0.605723064;0.513938843;36.625
0.607452414;0.515293152;36.72499847
0.60913089;0.516424805;36.82500076
0.610860181;0.517813538;36.92499924
0.612589531;0.519138672;37.02500153
0.614268007;0.520407227;37.125
0.615895609;0.521524048;37.22499847
0.617523212;0.522755859;37.32500076
0.619150815;0.523857056;37.42499924
0.620727544;0.525065002;37.52500153
0.622355146;0.526241516;37.625
0.623982749;0.527475037;37.72499847
0.625661225;0.528748657;37.82500076
0.627339701;0.529931519;37.92499924
0.629018177;0.531137085;38.02500153
0.630747469;0.532390259;38.125
0.632476818;0.533734619;38.22499847
0.634206168;0.535022644;38.32500076
0.635884644;0.536282166;38.42499924
0.637512247;0.537493896;38.52500153
0.639139849;0.538627686;38.625
0.640767452;0.539848145;38.72499847
0.642395054;0.541077393;38.82500076
0.644022657;0.542195374;38.92499924
0.64565026;0.543430298;39.02500153
0.647328736;0.544633545;39.125
0.649007154;0.545850403;39.22499847
0.650736503;0.547161621;39.32500076
0.652414979;0.548364319;39.42499924
0.654093456;0.549597656;39.52500153
0.655771932;0.550848938;39.625
0.657501223;0.552067139;39.72499847
0.659179699;0.553293579;39.82500076
0.660807302;0.55450061;39.92499924
0.662434904;0.55569928;40.02500153
0.664062507;0.556882019;40.125
0.665639236;0.557978821;40.22499847
0.667266839;0.559113403;40.32500076
0.668894441;0.560338379;40.42499924
0.670522044;0.561490112;40.52500153
0.672251394;0.562715454;40.625
0.67392987;0.564136169;40.72499847
0.675608346;0.565211853;40.82500076
0.677286822;0.566452393;40.92499924
0.67896524;0.56768335;41.02500153
0.680643716;0.568869568;41.125
0.682322192;0.570117676;41.22499847
0.684000668;0.57135144;41.32500076
0.685679144;0.572545288;41.42499924
0.687306747;0.573605469;41.52500153
0.688883476;0.574790466;41.625
0.690511079;0.575977173;41.72499847
0.692189555;0.577157166;41.82500076
0.693817157;0.578267822;41.92499924
0.695495633;0.579460754;42.02500153
0.69717411;0.580793335;42.125
0.698903401;0.582030884;42.22499847
0.700632751;0.583319824;42.32500076
0.7023621;0.584528442;42.42499924
0.704091392;0.5857724;42.52500153
0.705769868;0.58702771;42.625
0.707448344;0.588243774;42.72499847
0.709075946;0.589332825;42.82500076
0.710652675;0.590510742;42.92499924
0.712280278;0.591623596;43.02500153
0.713907881;0.592794128;43.125
0.71548461;0.593898926;43.22499847
0.717112271;0.594963379;43.32500076
0.718790689;0.596229309;43.42499924
0.720469165;0.597383362;43.52500153
0.722147641;0.598622742;43.625
0.723826117;0.599759521;43.72499847
0.725555466;0.601042542;43.82500076
0.727284758;0.602229919;43.92499924
0.728963234;0.603467407;44.02500153
0.73064171;0.604686829;44.125
0.732320186;0.605813965;44.22499847
0.733947789;0.607058716;44.32500076
0.735575391;0.608179993;44.42499924
0.737202994;0.60929718;44.52500153
0.738830597;0.610499756;44.625
0.740509073;0.61162854;44.72499847
0.742136675;0.612699463;44.82500076
0.743815152;0.613965088;44.92499924
0.745493569;0.615217163;45.02500153
0.747222919;0.616463989;45.125
0.748952269;0.617584595;45.22499847
0.750630745;0.618804993;45.32500076
0.752258347;0.619981079;45.42499924
0.753936765;0.621152527;45.52500153
0.755564368;0.622329102;45.625
0.75719197;0.62342041;45.72499847
0.758819573;0.624621765;45.82500076
0.760447176;0.625682434;45.92499924
0.762074837;0.626867676;46.02500153
0.763753254;0.628019348;46.125
0.765431731;0.629247437;46.22499847
0.76716108;0.630458191;46.32500076
0.76889043;0.631722229;46.42499924
0.770619721;0.632992554;46.52500153
0.772349071;0.634232056;46.625
0.774078362;0.635387695;46.72499847
0.775705965;0.636523621;46.82500076
0.777384441;0.637732361;46.92499924
0.779012043;0.638873474;47.02500153
0.780588831;0.640048096;47.125
0.782216433;0.641038696;47.22499847
0.783844036;0.642228333;47.32500076
0.785471639;0.643414917;47.42499924
0.787099241;0.644452148;47.52500153
0.788777717;0.645668091;47.625
0.790507009;0.646873962;47.72499847
0.792185485;0.648008911;47.82500076
0.793914835;0.649247009;47.92499924
0.795644126;0.650467468;48.02500153
0.797271729;0.651641907;48.125
0.798950205;0.652818665;48.22499847
0.800628681;0.653980286;48.32500076
0.802256283;0.655095215;48.42499924
0.803883886;0.65619751;48.52500153
0.805460615;0.657271118;48.625
